#time x y z
4.14000e+00 -9.53324e+00 -8.62677e+00 2.93892e+01
4.15000e+00 -9.43641e+00 -8.40845e+00 2.94131e+01
4.16000e+00 -9.32812e+00 -8.19289e+00 2.94076e+01
4.17000e+00 -9.20988e+00 -7.98289e+00 2.93735e+01
4.18000e+00 -9.08328e+00 -7.78105e+00 2.93119e+01
4.19000e+00 -8.95001e+00 -7.58966e+00 2.92243e+01
4.20000e+00 -8.81179e+00 -7.41072e+00 2.91124e+01
4.21000e+00 -8.67037e+00 -7.24590e+00 2.89784e+01
4.22000e+00 -8.52746e+00 -7.09655e+00 2.88242e+01
4.23000e+00 -8.38473e+00 -6.96370e+00 2.86521e+01
4.24000e+00 -8.24377e+00 -6.84811e+00 2.84646e+01
4.25000e+00 -8.10608e+00 -6.75025e+00 2.82639e+01
4.26000e+00 -7.97305e+00 -6.67037e+00 2.80523e+01
4.27000e+00 -7.84595e+00 -6.60848e+00 2.78322e+01
4.28000e+00 -7.72592e+00 -6.56446e+00 2.76057e+01
4.29000e+00 -7.61397e+00 -6.53801e+00 2.73749e+01
4.30000e+00 -7.51100e+00 -6.52874e+00 2.71419e+01
4.31000e+00 -7.41775e+00 -6.53616e+00 2.69087e+01
4.32000e+00 -7.33487e+00 -6.55972e+00 2.66771e+01
4.33000e+00 -7.26288e+00 -6.59883e+00 2.64488e+01
4.34000e+00 -7.20218e+00 -6.65285e+00 2.62256e+01
4.35000e+00 -7.15310e+00 -6.72115e+00 2.60089e+01
4.36000e+00 -7.11585e+00 -6.80305e+00 2.58004e+01
4.37000e+00 -7.09057e+00 -6.89790e+00 2.56016e+01
4.38000e+00 -7.07732e+00 -7.00499e+00 2.54137e+01
4.39000e+00 -7.07609e+00 -7.12364e+00 2.52381e+01
4.40000e+00 -7.08680e+00 -7.25314e+00 2.50762e+01
4.41000e+00 -7.10930e+00 -7.39273e+00 2.49292e+01
4.42000e+00 -7.14341e+00 -7.54164e+00 2.47982e+01
4.43000e+00 -7.18885e+00 -7.69905e+00 2.46844e+01
4.44000e+00 -7.24533e+00 -7.86406e+00 2.45890e+01
4.45000e+00 -7.31247e+00 -8.03571e+00 2.45129e+01
4.46000e+00 -7.38983e+00 -8.21296e+00 2.44572e+01
4.47000e+00 -7.47692e+00 -8.39467e+00 2.44227e+01
4.48000e+00 -7.57318e+00 -8.57958e+00 2.44102e+01
4.49000e+00 -7.67797e+00 -8.76632e+00 2.44205e+01
4.50000e+00 -7.79060e+00 -8.95339e+00 2.44541e+01
4.51000e+00 -7.91025e+00 -9.13918e+00 2.45114e+01
4.52000e+00 -8.03607e+00 -9.32191e+00 2.45927e+01
4.53000e+00 -8.16708e+00 -9.49971e+00 2.46980e+01
4.54000e+00 -8.30223e+00 -9.67058e+00 2.48271e+01
4.55000e+00 -8.44036e+00 -9.83243e+00 2.49795e+01
4.56000e+00 -8.58021e+00 -9.98309e+00 2.51543e+01
4.57000e+00 -8.72047e+00 -1.01204e+01 2.53506e+01
4.58000e+00 -8.85971e+00 -1.02420e+01 2.55668e+01
4.59000e+00 -8.99643e+00 -1.03460e+01 2.58012e+01
4.60000e+00 -9.12909e+00 -1.04301e+01 2.60515e+01
4.61000e+00 -9.25609e+00 -1.04925e+01 2.63152e+01
4.62000e+00 -9.37584e+00 -1.05316e+01 2.65894e+01
4.63000e+00 -9.48672e+00 -1.05460e+01 2.68708e+01
4.64000e+00 -9.58718e+00 -1.05347e+01 2.71560e+01
4.65000e+00 -9.67573e+00 -1.04970e+01 2.74412e+01
4.66000e+00 -9.75100e+00 -1.04329e+01 2.77225e+01
4.67000e+00 -9.81173e+00 -1.03427e+01 2.79960e+01
4.68000e+00 -9.85686e+00 -1.02272e+01 2.82577e+01
4.69000e+00 -9.88555e+00 -1.00879e+01 2.85038e+01
4.70000e+00 -9.89716e+00 -9.92654e+00 2.87308e+01
4.71000e+00 -9.89135e+00 -9.74553e+00 2.89354e+01
4.72000e+00 -9.86802e+00 -9.54755e+00 2.91146e+01
4.73000e+00 -9.82737e+00 -9.33565e+00 2.92662e+01
4.74000e+00 -9.76988e+00 -9.11310e+00 2.93881e+01
4.75000e+00 -9.69631e+00 -8.88331e+00 2.94791e+01
4.76000e+00 -9.60766e+00 -8.64974e+00 2.95384e+01
4.77000e+00 -9.50517e+00 -8.41582e+00 2.95658e+01
4.78000e+00 -9.39030e+00 -8.18482e+00 2.95617e+01
4.79000e+00 -9.26464e+00 -7.95981e+00 2.95267e+01
4.80000e+00 -9.12993e+00 -7.74361e+00 2.94623e+01
4.81000e+00 -8.98799e+00 -7.53870e+00 2.93700e+01
4.82000e+00 -8.84070e+00 -7.34723e+00 2.92517e+01
4.83000e+00 -8.68992e+00 -7.17097e+00 2.91097e+01
4.84000e+00 -8.53752e+00 -7.01135e+00 2.89463e+01
4.85000e+00 -8.38527e+00 -6.86946e+00 2.87640e+01
4.86000e+00 -8.23491e+00 -6.74605e+00 2.85651e+01
4.87000e+00 -8.08802e+00 -6.64157e+00 2.83524e+01
4.88000e+00 -7.94609e+00 -6.55624e+00 2.81282e+01
4.89000e+00 -7.81048e+00 -6.49004e+00 2.78949e+01
4.90000e+00 -7.68238e+00 -6.44276e+00 2.76550e+01
4.91000e+00 -7.56288e+00 -6.41405e+00 2.74106e+01
4.92000e+00 -7.45290e+00 -6.40345e+00 2.71640e+01
4.93000e+00 -7.35323e+00 -6.41040e+00 2.69170e+01
4.94000e+00 -7.26454e+00 -6.43429e+00 2.66718e+01
4.95000e+00 -7.18735e+00 -6.47447e+00 2.64300e+01
4.96000e+00 -7.12208e+00 -6.53026e+00 2.61934e+01
4.97000e+00 -7.06907e+00 -6.60097e+00 2.59637e+01
4.98000e+00 -7.02852e+00 -6.68590e+00 2.57425e+01
4.99000e+00 -7.00058e+00 -6.78436e+00 2.55311e+01
5.00000e+00 -6.98528e+00 -6.89565e+00 2.53312e+01
5.01000e+00 -6.98263e+00 -7.01906e+00 2.51439e+01
5.02000e+00 -6.99253e+00 -7.15388e+00 2.49708e+01
5.03000e+00 -7.01484e+00 -7.29937e+00 2.48131e+01
5.04000e+00 -7.04936e+00 -7.45475e+00 2.46719e+01
5.05000e+00 -7.09583e+00 -7.61921e+00 2.45486e+01
5.06000e+00 -7.15392e+00 -7.79187e+00 2.44443e+01
5.07000e+00 -7.22328e+00 -7.97178e+00 2.43602e+01
5.08000e+00 -7.30347e+00 -8.15790e+00 2.42971e+01
5.09000e+00 -7.39399e+00 -8.34909e+00 2.42562e+01
5.10000e+00 -7.49429e+00 -8.54410e+00 2.42384e+01
5.11000e+00 -7.60373e+00 -8.74154e+00 2.42444e+01
5.12000e+00 -7.72160e+00 -8.93987e+00 2.42749e+01
5.13000e+00 -7.84710e+00 -9.13742e+00 2.43305e+01
5.14000e+00 -7.97935e+00 -9.33239e+00 2.44114e+01
5.15000e+00 -8.11737e+00 -9.52279e+00 2.45179e+01
5.16000e+00 -8.26006e+00 -9.70652e+00 2.46497e+01
5.17000e+00 -8.40625e+00 -9.88136e+00 2.48066e+01
5.18000e+00 -8.55464e+00 -1.00450e+01 2.49877e+01
5.19000e+00 -8.70384e+00 -1.01950e+01 2.51921e+01
5.20000e+00 -8.85236e+00 -1.03291e+01 2.54183e+01
5.21000e+00 -8.99864e+00 -1.04448e+01 2.56645e+01
5.22000e+00 -9.14103e+00 -1.05398e+01 2.59285e+01
5.23000e+00 -9.27782e+00 -1.06120e+01 2.62076e+01
5.24000e+00 -9.40728e+00 -1.06595e+01 2.64988e+01
5.25000e+00 -9.52769e+00 -1.06808e+01 2.67987e+01
5.26000e+00 -9.63734e+00 -1.06745e+01 2.71035e+01
5.27000e+00 -9.73459e+00 -1.06399e+01 2.74093e+01
5.28000e+00 -9.81791e+00 -1.05767e+01 2.77118e+01
5.29000e+00 -9.88591e+00 -1.04851e+01 2.80067e+01
5.30000e+00 -9.93738e+00 -1.03660e+01 2.82898e+01
5.31000e+00 -9.97135e+00 -1.02208e+01 2.85568e+01
5.32000e+00 -9.98707e+00 -1.00513e+01 2.88037e+01
5.33000e+00 -9.98410e+00 -9.86011e+00 2.90271e+01
5.34000e+00 -9.96227e+00 -9.65007e+00 2.92235e+01
5.35000e+00 -9.92176e+00 -9.42447e+00 2.93904e+01
5.36000e+00 -9.86302e+00 -9.18689e+00 2.95256e+01
5.37000e+00 -9.78684e+00 -8.94106e+00 2.96275e+01
5.38000e+00 -9.69427e+00 -8.69077e+00 2.96953e+01
5.39000e+00 -9.58662e+00 -8.43978e+00 2.97288e+01
5.40000e+00 -9.46545e+00 -8.19168e+00 2.97282e+01
5.41000e+00 -9.33247e+00 -7.94986e+00 2.96944e+01
5.42000e+00 -9.18957e+00 -7.71739e+00 2.96289e+01
5.43000e+00 -9.03870e+00 -7.49699e+00 2.95333e+01
5.44000e+00 -8.88190e+00 -7.29099e+00 2.94098e+01
5.45000e+00 -8.72120e+00 -7.10132e+00 2.92607e+01
5.46000e+00 -8.55859e+00 -6.92950e+00 2.90887e+01
5.47000e+00 -8.39601e+00 -6.77669e+00 2.88964e+01
5.48000e+00 -8.23532e+00 -6.64365e+00 2.86864e+01
5.49000e+00 -8.07823e+00 -6.53086e+00 2.84616e+01
5.50000e+00 -7.92635e+00 -6.43848e+00 2.82245e+01
5.51000e+00 -7.78112e+00 -6.36644e+00 2.79778e+01
5.52000e+00 -7.64382e+00 -6.31449e+00 2.77239e+01
5.53000e+00 -7.51560e+00 -6.28220e+00 2.74653e+01
5.54000e+00 -7.39744e+00 -6.26902e+00 2.72041e+01
5.55000e+00 -7.29017e+00 -6.27434e+00 2.69426e+01
5.56000e+00 -7.19448e+00 -6.29748e+00 2.66827e+01
5.57000e+00 -7.11094e+00 -6.33770e+00 2.64263e+01
5.58000e+00 -7.03996e+00 -6.39429e+00 2.61752e+01
5.59000e+00 -6.98189e+00 -6.46650e+00 2.59311e+01
5.60000e+00 -6.93694e+00 -6.55361e+00 2.56957e+01
5.61000e+00 -6.90526e+00 -6.65489e+00 2.54704e+01
5.62000e+00 -6.88688e+00 -6.76962e+00 2.52568e+01
5.63000e+00 -6.88179e+00 -6.89710e+00 2.50563e+01
5.64000e+00 -6.88990e+00 -7.03660e+00 2.48702e+01
5.65000e+00 -6.91107e+00 -7.18740e+00 2.47000e+01
5.66000e+00 -6.94509e+00 -7.34873e+00 2.45468e+01
5.67000e+00 -6.99170e+00 -7.51981e+00 2.44120e+01
5.68000e+00 -7.05060e+00 -7.69977e+00 2.42967e+01
5.69000e+00 -7.12140e+00 -7.88769e+00 2.42023e+01
5.70000e+00 -7.20370e+00 -8.08256e+00 2.41297e+01
5.71000e+00 -7.29700e+00 -8.28325e+00 2.40802e+01
5.72000e+00 -7.40076e+00 -8.48851e+00 2.40546e+01
5.73000e+00 -7.51433e+00 -8.69697e+00 2.40540e+01
5.74000e+00 -7.63703e+00 -8.90707e+00 2.40790e+01
5.75000e+00 -7.76806e+00 -9.11712e+00 2.41304e+01
5.76000e+00 -7.90653e+00 -9.32525e+00 2.42087e+01
5.77000e+00 -8.05146e+00 -9.52943e+00 2.43140e+01
5.78000e+00 -8.20174e+00 -9.72746e+00 2.44464e+01
5.79000e+00 -8.35618e+00 -9.91699e+00 2.46057e+01
5.80000e+00 -8.51345e+00 -1.00956e+01 2.47912e+01
5.81000e+00 -8.67210e+00 -1.02606e+01 2.50020e+01
5.82000e+00 -8.83061e+00 -1.04094e+01 2.52369e+01
5.83000e+00 -8.98730e+00 -1.05395e+01 2.54938e+01
5.84000e+00 -9.14046e+00 -1.06483e+01 2.57708e+01
5.85000e+00 -9.28826e+00 -1.07333e+01 2.60650e+01
5.86000e+00 -9.42884e+00 -1.07924e+01 2.63734e+01
5.87000e+00 -9.56034e+00 -1.08236e+01 2.66924e+01
5.88000e+00 -9.68088e+00 -1.08255e+01 2.70180e+01
5.89000e+00 -9.78867e+00 -1.07970e+01 2.73460e+01
5.90000e+00 -9.88199e+00 -1.07375e+01 2.76718e+01
5.91000e+00 -9.95928e+00 -1.06472e+01 2.79907e+01
5.92000e+00 -1.00192e+01 -1.05268e+01 2.82981e+01
5.93000e+00 -1.00605e+01 -1.03775e+01 2.85894e+01
5.94000e+00 -1.00823e+01 -1.02014e+01 2.88600e+01
5.95000e+00 -1.00841e+01 -1.00010e+01 2.91059e+01
5.96000e+00 -1.00657e+01 -9.77943e+00 2.93236e+01
5.97000e+00 -1.00270e+01 -9.54020e+00 2.95098e+01
5.98000e+00 -9.96850e+00 -9.28718e+00 2.96622e+01
5.99000e+00 -9.89102e+00 -9.02445e+00 2.97789e+01
6.00000e+00 -9.79560e+00 -8.75618e+00 2.98590e+01
6.01000e+00 -9.68364e+00 -8.48650e+00 2.99019e+01
6.02000e+00 -9.55676e+00 -8.21940e+00 2.99080e+01
6.03000e+00 -9.41681e+00 -7.95862e+00 2.98782e+01
6.04000e+00 -9.26581e+00 -7.70756e+00 2.98140e+01
6.05000e+00 -9.10589e+00 -7.46924e+00 2.97172e+01
6.06000e+00 -8.93922e+00 -7.24623e+00 2.95901e+01
6.07000e+00 -8.76802e+00 -7.04066e+00 2.94354e+01
6.08000e+00 -8.59446e+00 -6.85418e+00 2.92559e+01
6.09000e+00 -8.42065e+00 -6.68805e+00 2.90543e+01
6.10000e+00 -8.24859e+00 -6.54308e+00 2.88336e+01
6.11000e+00 -8.08015e+00 -6.41976e+00 2.85969e+01
6.12000e+00 -7.91706e+00 -6.31824e+00 2.83469e+01
6.13000e+00 -7.76088e+00 -6.23840e+00 2.80864e+01
6.14000e+00 -7.61300e+00 -6.17992e+00 2.78181e+01
6.15000e+00 -7.47464e+00 -6.14231e+00 2.75445e+01
6.16000e+00 -7.34686e+00 -6.12494e+00 2.72681e+01
6.17000e+00 -7.23053e+00 -6.12711e+00 2.69909e+01
6.18000e+00 -7.12639e+00 -6.14806e+00 2.67153e+01
6.19000e+00 -7.03504e+00 -6.18699e+00 2.64430e+01
6.20000e+00 -6.95692e+00 -6.24312e+00 2.61761e+01
6.21000e+00 -6.89237e+00 -6.31565e+00 2.59162e+01
6.22000e+00 -6.84163e+00 -6.40380e+00 2.56650e+01
6.23000e+00 -6.80483e+00 -6.50682e+00 2.54242e+01
6.24000e+00 -6.78203e+00 -6.62398e+00 2.51951e+01
6.25000e+00 -6.77321e+00 -6.75456e+00 2.49794e+01
6.26000e+00 -6.77826e+00 -6.89784e+00 2.47784e+01
6.27000e+00 -6.79706e+00 -7.05310e+00 2.45934e+01
6.28000e+00 -6.82940e+00 -7.21962e+00 2.44260e+01
6.29000e+00 -6.87501e+00 -7.39662e+00 2.42773e+01
6.30000e+00 -6.93361e+00 -7.58328e+00 2.41486e+01
6.31000e+00 -7.00482e+00 -7.77872e+00 2.40413e+01
6.32000e+00 -7.08824e+00 -7.98196e+00 2.39566e+01
6.33000e+00 -7.18340e+00 -8.19191e+00 2.38956e+01
6.34000e+00 -7.28975e+00 -8.40736e+00 2.38595e+01
6.35000e+00 -7.40670e+00 -8.62695e+00 2.38492e+01
6.36000e+00 -7.53356e+00 -8.84916e+00 2.38657e+01
6.37000e+00 -7.66955e+00 -9.07229e+00 2.39099e+01
6.38000e+00 -7.81380e+00 -9.29444e+00 2.39823e+01
6.39000e+00 -7.96533e+00 -9.51354e+00 2.40834e+01
6.40000e+00 -8.12306e+00 -9.72731e+00 2.42135e+01
6.41000e+00 -8.28576e+00 -9.93331e+00 2.43723e+01
6.42000e+00 -8.45210e+00 -1.01289e+01 2.45595e+01
6.43000e+00 -8.62061e+00 -1.03114e+01 2.47743e+01
6.44000e+00 -8.78970e+00 -1.04779e+01 2.50155e+01
6.45000e+00 -8.95765e+00 -1.06255e+01 2.52815e+01
6.46000e+00 -9.12265e+00 -1.07515e+01 2.55700e+01
6.47000e+00 -9.28276e+00 -1.08530e+01 2.58784e+01
6.48000e+00 -9.43602e+00 -1.09275e+01 2.62036e+01
6.49000e+00 -9.58038e+00 -1.09727e+01 2.65418e+01
6.50000e+00 -9.71381e+00 -1.09869e+01 2.68890e+01
6.51000e+00 -9.83433e+00 -1.09685e+01 2.72407e+01
6.52000e+00 -9.94002e+00 -1.09167e+01 2.75919e+01
6.53000e+00 -1.00291e+01 -1.08313e+01 2.79376e+01
6.54000e+00 -1.01000e+01 -1.07128e+01 2.82727e+01
6.55000e+00 -1.01513e+01 -1.05625e+01 2.85920e+01
6.56000e+00 -1.01819e+01 -1.03821e+01 2.88906e+01
6.57000e+00 -1.01911e+01 -1.01744e+01 2.91639e+01
6.58000e+00 -1.01785e+01 -9.94259e+00 2.94077e+01
6.59000e+00 -1.01440e+01 -9.69035e+00 2.96184e+01
6.60000e+00 -1.00879e+01 -9.42188e+00 2.97932e+01
6.61000e+00 -1.00111e+01 -9.14164e+00 2.99298e+01
6.62000e+00 -9.91447e+00 -8.85420e+00 3.00270e+01
6.63000e+00 -9.79954e+00 -8.56414e+00 3.00840e+01
6.64000e+00 -9.66800e+00 -8.27591e+00 3.01012e+01
6.65000e+00 -9.52181e+00 -7.99368e+00 3.00793e+01
6.66000e+00 -9.36312e+00 -7.72128e+00 3.00198e+01
6.67000e+00 -9.19423e+00 -7.46207e+00 2.99249e+01
6.68000e+00 -9.01749e+00 -7.21897e+00 2.97969e+01
6.69000e+00 -8.83532e+00 -6.99434e+00 2.96386e+01
6.70000e+00 -8.65008e+00 -6.79007e+00 2.94531e+01
6.71000e+00 -8.46407e+00 -6.60753e+00 2.92435e+01
6.72000e+00 -8.27948e+00 -6.44765e+00 2.90131e+01
6.73000e+00 -8.09836e+00 -6.31093e+00 2.87649e+01
6.74000e+00 -7.92259e+00 -6.19754e+00 2.85021e+01
6.75000e+00 -7.75389e+00 -6.10733e+00 2.82278e+01
6.76000e+00 -7.59376e+00 -6.03991e+00 2.79447e+01
6.77000e+00 -7.44353e+00 -5.99472e+00 2.76556e+01
6.78000e+00 -7.30434e+00 -5.97104e+00 2.73630e+01
6.79000e+00 -7.17716e+00 -5.96808e+00 2.70693e+01
6.80000e+00 -7.06276e+00 -5.98499e+00 2.67767e+01
6.81000e+00 -6.96179e+00 -6.02089e+00 2.64873e+01
6.82000e+00 -6.87472e+00 -6.07491e+00 2.62030e+01
6.83000e+00 -6.80193e+00 -6.14619e+00 2.59256e+01
6.84000e+00 -6.74364e+00 -6.23391e+00 2.56569e+01
6.85000e+00 -6.70001e+00 -6.33727e+00 2.53986e+01
6.86000e+00 -6.67110e+00 -6.45551e+00 2.51521e+01
6.87000e+00 -6.65688e+00 -6.58790e+00 2.49189e+01
6.88000e+00 -6.65726e+00 -6.73373e+00 2.47006e+01
6.89000e+00 -6.67211e+00 -6.89229e+00 2.44986e+01
6.90000e+00 -6.70122e+00 -7.06288e+00 2.43142e+01
6.91000e+00 -6.74435e+00 -7.24477e+00 2.41489e+01
6.92000e+00 -6.80120e+00 -7.43718e+00 2.40040e+01
6.93000e+00 -6.87143e+00 -7.63929e+00 2.38808e+01
6.94000e+00 -6.95463e+00 -7.85018e+00 2.37806e+01
6.95000e+00 -7.05037e+00 -8.06881e+00 2.37048e+01
6.96000e+00 -7.15814e+00 -8.29405e+00 2.36545e+01
6.97000e+00 -7.27735e+00 -8.52458e+00 2.36310e+01
6.98000e+00 -7.40735e+00 -8.75893e+00 2.36353e+01
6.99000e+00 -7.54740e+00 -8.99544e+00 2.36683e+01
7.00000e+00 -7.69666e+00 -9.23222e+00 2.37310e+01
7.01000e+00 -7.85418e+00 -9.46719e+00 2.38240e+01
7.02000e+00 -8.01889e+00 -9.69805e+00 2.39477e+01
7.03000e+00 -8.18959e+00 -9.92226e+00 2.41022e+01
7.04000e+00 -8.36495e+00 -1.01371e+01 2.42873e+01
7.05000e+00 -8.54350e+00 -1.03397e+01 2.45025e+01
7.06000e+00 -8.72362e+00 -1.05269e+01 2.47468e+01
7.07000e+00 -8.90355e+00 -1.06957e+01 2.50187e+01
7.08000e+00 -9.08139e+00 -1.08428e+01 2.53163e+01
7.09000e+00 -9.25514e+00 -1.09652e+01 2.56370e+01
7.10000e+00 -9.42269e+00 -1.10599e+01 2.59776e+01
7.11000e+00 -9.58186e+00 -1.11243e+01 2.63345e+01
7.12000e+00 -9.73044e+00 -1.11559e+01 2.67034e+01
7.13000e+00 -9.86623e+00 -1.11530e+01 2.70797e+01
7.14000e+00 -9.98709e+00 -1.11142e+01 2.74581e+01
7.15000e+00 -1.00910e+01 -1.10388e+01 2.78333e+01
7.16000e+00 -1.01761e+01 -1.09272e+01 2.81996e+01
7.17000e+00 -1.02407e+01 -1.07801e+01 2.85514e+01
7.18000e+00 -1.02836e+01 -1.05994e+01 2.88830e+01
7.19000e+00 -1.03036e+01 -1.03875e+01 2.91893e+01
7.20000e+00 -1.03002e+01 -1.01478e+01 2.94653e+01
7.21000e+00 -1.02731e+01 -9.88409e+00 2.97070e+01
7.22000e+00 -1.02225e+01 -9.60092e+00 2.99107e+01
7.23000e+00 -1.01491e+01 -9.30308e+00 3.00739e+01
7.24000e+00 -1.00537e+01 -8.99560e+00 3.01947e+01
7.25000e+00 -9.93796e+00 -8.68356e+00 3.02721e+01
7.26000e+00 -9.80349e+00 -8.37195e+00 3.03062e+01
7.27000e+00 -9.65238e+00 -8.06546e+00 3.02977e+01
7.28000e+00 -9.48691e+00 -7.76845e+00 3.02480e+01
7.29000e+00 -9.30953e+00 -7.48477e+00 3.01592e+01
7.30000e+00 -9.12282e+00 -7.21775e+00 3.00340e+01
7.31000e+00 -8.92939e+00 -6.97012e+00 2.98754e+01
7.32000e+00 -8.73183e+00 -6.74405e+00 2.96865e+01
7.33000e+00 -8.53266e+00 -6.54115e+00 2.94710e+01
7.34000e+00 -8.33430e+00 -6.36248e+00 2.92322e+01
7.35000e+00 -8.13902e+00 -6.20864e+00 2.89736e+01
7.36000e+00 -7.94889e+00 -6.07982e+00 2.86987e+01
7.37000e+00 -7.76580e+00 -5.97586e+00 2.84107e+01
7.38000e+00 -7.59143e+00 -5.89633e+00 2.81126e+01
7.39000e+00 -7.42724e+00 -5.84059e+00 2.78075e+01
7.40000e+00 -7.27448e+00 -5.80783e+00 2.74980e+01
7.41000e+00 -7.13422e+00 -5.79716e+00 2.71867e+01
7.42000e+00 -7.00733e+00 -5.80761e+00 2.68760e+01
7.43000e+00 -6.89448e+00 -5.83821e+00 2.65680e+01
7.44000e+00 -6.79623e+00 -5.88799e+00 2.62647e+01
7.45000e+00 -6.71294e+00 -5.95601e+00 2.59681e+01
7.46000e+00 -6.64491e+00 -6.04138e+00 2.56800e+01
7.47000e+00 -6.59228e+00 -6.14324e+00 2.54019e+01
7.48000e+00 -6.55511e+00 -6.26080e+00 2.51357e+01
7.49000e+00 -6.53340e+00 -6.39330e+00 2.48827e+01
7.50000e+00 -6.52705e+00 -6.54003e+00 2.46445e+01
7.51000e+00 -6.53593e+00 -6.70030e+00 2.44225e+01
7.52000e+00 -6.55985e+00 -6.87344e+00 2.42183e+01
7.53000e+00 -6.59856e+00 -7.05875e+00 2.40331e+01
7.54000e+00 -6.65179e+00 -7.25553e+00 2.38685e+01
7.55000e+00 -6.71920e+00 -7.46301e+00 2.37259e+01
7.56000e+00 -6.80042e+00 -7.68035e+00 2.36065e+01
7.57000e+00 -6.89503e+00 -7.90662e+00 2.35119e+01
7.58000e+00 -7.00257e+00 -8.14075e+00 2.34433e+01
7.59000e+00 -7.12248e+00 -8.38154e+00 2.34021e+01
7.60000e+00 -7.25416e+00 -8.62759e+00 2.33896e+01
7.61000e+00 -7.39692e+00 -8.87732e+00 2.34068e+01
7.62000e+00 -7.54996e+00 -9.12891e+00 2.34548e+01
7.63000e+00 -7.71239e+00 -9.38033e+00 2.35346e+01
7.64000e+00 -7.88319e+00 -9.62928e+00 2.36467e+01
7.65000e+00 -8.06120e+00 -9.87321e+00 2.37917e+01
7.66000e+00 -8.24513e+00 -1.01093e+01 2.39696e+01
7.67000e+00 -8.43353e+00 -1.03346e+01 2.41802e+01
7.68000e+00 -8.62478e+00 -1.05458e+01 2.44228e+01
7.69000e+00 -8.81712e+00 -1.07396e+01 2.46963e+01
7.70000e+00 -9.00860e+00 -1.09124e+01 2.49989e+01
7.71000e+00 -9.19716e+00 -1.10609e+01 2.53283e+01
7.72000e+00 -9.38059e+00 -1.11816e+01 2.56815e+01
7.73000e+00 -9.55657e+00 -1.12712e+01 2.60551e+01
7.74000e+00 -9.72272e+00 -1.13270e+01 2.64447e+01
7.75000e+00 -9.87661e+00 -1.13464e+01 2.68456e+01
7.76000e+00 -1.00159e+01 -1.13276e+01 2.72523e+01
7.77000e+00 -1.01382e+01 -1.12693e+01 2.76592e+01
7.78000e+00 -1.02414e+01 -1.11713e+01 2.80601e+01
7.79000e+00 -1.03236e+01 -1.10339e+01 2.84488e+01
7.80000e+00 -1.03830e+01 -1.08585e+01 2.88190e+01
7.81000e+00 -1.04183e+01 -1.06476e+01 2.91647e+01
7.82000e+00 -1.04286e+01 -1.04041e+01 2.94803e+01
7.83000e+00 -1.04133e+01 -1.01322e+01 2.97609e+01
7.84000e+00 -1.03724e+01 -9.83639e+00 3.00020e+01
7.85000e+00 -1.03063e+01 -9.52193e+00 3.02003e+01
7.86000e+00 -1.02159e+01 -9.19428e+00 3.03534e+01
7.87000e+00 -1.01025e+01 -8.85909e+00 3.04597e+01
7.88000e+00 -9.96786e+00 -8.52196e+00 3.05188e+01
7.89000e+00 -9.81408e+00 -8.18824e+00 3.05312e+01
7.90000e+00 -9.64354e+00 -7.86294e+00 3.04983e+01
7.91000e+00 -9.45886e+00 -7.55054e+00 3.04220e+01
7.92000e+00 -9.26281e+00 -7.25493e+00 3.03052e+01
7.93000e+00 -9.05824e+00 -6.97937e+00 3.01509e+01
7.94000e+00 -8.84799e+00 -6.72643e+00 2.99627e+01
7.95000e+00 -8.63484e+00 -6.49805e+00 2.97445e+01
7.96000e+00 -8.42150e+00 -6.29555e+00 2.94998e+01
7.97000e+00 -8.21047e+00 -6.11969e+00 2.92328e+01
7.98000e+00 -8.00409e+00 -5.97075e+00 2.89469e+01
7.99000e+00 -7.80447e+00 -5.84859e+00 2.86459e+01
8.00000e+00 -7.61350e+00 -5.75276e+00 2.83331e+01
8.01000e+00 -7.43283e+00 -5.68254e+00 2.80118e+01
8.02000e+00 -7.26388e+00 -5.63703e+00 2.76849e+01
8.03000e+00 -7.10782e+00 -5.61523e+00 2.73551e+01
8.04000e+00 -6.96565e+00 -5.61604e+00 2.70250e+01
8.05000e+00 -6.83813e+00 -5.63837e+00 2.66969e+01
8.06000e+00 -6.72587e+00 -5.68113e+00 2.63730e+01
8.07000e+00 -6.62931e+00 -5.74328e+00 2.60552e+01
8.08000e+00 -6.54874e+00 -5.82381e+00 2.57454e+01
8.09000e+00 -6.48436e+00 -5.92180e+00 2.54454e+01
8.10000e+00 -6.43624e+00 -6.03639e+00 2.51569e+01
8.11000e+00 -6.40438e+00 -6.16680e+00 2.48813e+01
8.12000e+00 -6.38869e+00 -6.31229e+00 2.46202e+01
8.13000e+00 -6.38904e+00 -6.47218e+00 2.43752e+01
8.14000e+00 -6.40524e+00 -6.64581e+00 2.41477e+01
8.15000e+00 -6.43707e+00 -6.83254e+00 2.39392e+01
8.16000e+00 -6.48424e+00 -7.03173e+00 2.37511e+01
8.17000e+00 -6.54646e+00 -7.24269e+00 2.35849e+01
8.18000e+00 -6.62337e+00 -7.46468e+00 2.34420e+01
8.19000e+00 -6.71458e+00 -7.69689e+00 2.33240e+01
8.20000e+00 -6.81967e+00 -7.93836e+00 2.32322e+01
8.21000e+00 -6.93815e+00 -8.18803e+00 2.31681e+01
8.22000e+00 -7.06945e+00 -8.44464e+00 2.31332e+01
8.23000e+00 -7.21296e+00 -8.70673e+00 2.31288e+01
8.24000e+00 -7.36795e+00 -8.97262e+00 2.31561e+01
